"Taux de référence des bons du Trésor"
"En millions de dirhams"
"Date d'échéance";Transaction;"Taux moyen pondéré";"Date de la valeur"
16/09/2024;-;"2,590 %";31/07/2024
19/11/2024;-;"2,610 %";31/07/2024
19/05/2025;-;"2,730 %";31/07/2024
17/11/2025;-;"2,780 %";31/07/2024
17/04/2028;-;"3,040 %";31/07/2024
16/06/2031;-;"3,280 %";31/07/2024
19/06/2034;-;"3,510 %";31/07/2024
14/03/2039;-;"3,750 %";31/07/2024
17/08/2043;-;"4,000 %";31/07/2024
16/02/2054;-;"4,610 %";31/07/2024
Total;0,00;;
