"Taux de référence des bons du Trésor"
"En millions de dirhams"
"Date d'échéance";Transaction;"Taux moyen pondéré";"Date de la valeur"
18/03/2024;-;"2,880 %";12/02/2024
20/05/2024;-;"3,060 %";12/02/2024
19/11/2024;-;"3,140 %";12/02/2024
17/11/2025;-;"3,320 %";12/02/2024
17/04/2028;-;"3,470 %";12/02/2024
16/06/2031;-;"3,610 %";12/02/2024
19/06/2034;-;"3,770 %";12/02/2024
14/03/2039;-;"3,970 %";12/02/2024
17/08/2043;-;"4,210 %";12/02/2024
16/02/2054;-;"5,000 %";12/02/2024
Total;0,00;;
