"Taux de référence des bons du Trésor"
"En millions de dirhams"
"Date d'échéance";Transaction;"Taux moyen pondéré";"Date de la valeur"
22/05/2023;-;"3,030 %";29/03/2023
17/07/2023;-;"3,060 %";29/03/2023
19/02/2024;-;"3,440 %";29/03/2023
16/09/2024;-;"3,670 %";29/03/2023
17/05/2027;-;"4,010 %";29/03/2023
17/06/2030;-;"4,300 %";29/03/2023
14/06/2032;-;"4,510 %";29/03/2023
14/07/2036;-;"4,850 %";29/03/2023
16/04/2040;-;"5,070 %";29/03/2023
20/02/2051;-;"5,530 %";29/03/2023
Total;0,00;;
