"Taux de référence des bons du Trésor"
"En millions de dirhams"
"Date d'échéance";Transaction;"Taux moyen pondéré";"Date de la valeur"
20/05/2024;-;"2,980 %";05/04/2024
15/07/2024;-;"3,020 %";05/04/2024
19/11/2024;-;"3,070 %";05/04/2024
17/11/2025;-;"3,230 %";05/04/2024
17/04/2028;-;"3,360 %";05/04/2024
16/06/2031;-;"3,550 %";05/04/2024
19/06/2034;-;"3,760 %";05/04/2024
14/03/2039;-;"3,980 %";05/04/2024
17/08/2043;-;"4,170 %";05/04/2024
16/02/2054;-;"4,870 %";05/04/2024
Total;0,00;;
