"Taux de référence des bons du Trésor"
"En millions de dirhams"
"Date d'échéance";Transaction;"Taux moyen pondéré";"Date de la valeur"
22/05/2023;-;"3,040 %";13/04/2023
17/07/2023;-;"3,100 %";13/04/2023
19/02/2024;-;"3,470 %";13/04/2023
16/09/2024;-;"3,780 %";13/04/2023
17/05/2027;-;"4,180 %";13/04/2023
17/06/2030;-;"4,400 %";13/04/2023
14/06/2032;-;"4,560 %";13/04/2023
14/07/2036;-;"4,940 %";13/04/2023
16/04/2040;-;"5,200 %";13/04/2023
20/02/2051;-;"5,630 %";13/04/2023
Total;0,00;;
