"Taux de référence des bons du Trésor"
"En millions de dirhams"
"Date d'échéance";Transaction;"Taux moyen pondéré";"Date de la valeur"
19/11/2024;-;"2,670 %";18/10/2024
20/01/2025;-;"2,720 %";18/10/2024
19/05/2025;-;"2,750 %";18/10/2024
17/11/2025;-;"2,750 %";18/10/2024
17/04/2028;-;"2,860 %";18/10/2024
16/06/2031;-;"3,060 %";18/10/2024
19/06/2034;-;"3,250 %";18/10/2024
14/03/2039;-;"3,490 %";18/10/2024
17/08/2043;-;"3,860 %";18/10/2024
16/02/2054;-;"4,340 %";18/10/2024
Total;0,00;;
