"Taux de référence des bons du Trésor"
"En millions de dirhams"
"Date d'échéance";Transaction;"Taux moyen pondéré";"Date de la valeur"
19/05/2025;-;"2,240 %";11/04/2025
14/07/2025;-;"2,260 %";11/04/2025
19/01/2026;-;"2,290 %";11/04/2025
16/11/2026;-;"2,360 %";11/04/2025
15/10/2029;-;"2,550 %";11/04/2025
15/04/2030;-;"2,600 %";11/04/2025
18/06/2035;-;"2,950 %";11/04/2025
18/07/2039;-;"3,210 %";11/04/2025
14/08/2045;-;"3,530 %";11/04/2025
19/04/2055;-;"3,850 %";11/04/2025
Total;0,00;;
