"Taux de référence des bons du Trésor"
"En millions de dirhams"
"Date d'échéance";Transaction;"Taux moyen pondéré";"Date de la valeur"
20/11/2023;-;"2,880 %";12/10/2023
15/01/2024;-;"2,930 %";12/10/2023
15/07/2024;-;"3,100 %";12/10/2023
18/08/2025;-;"3,420 %";12/10/2023
17/05/2027;-;"3,610 %";12/10/2023
17/06/2030;-;"3,910 %";12/10/2023
20/06/2033;-;"4,130 %";12/10/2023
19/07/2038;-;"4,550 %";12/10/2023
16/04/2040;-;"4,710 %";12/10/2023
20/02/2051;-;"5,290 %";12/10/2023
Total;0,00;;
