"Taux de référence des bons du Trésor"
"En millions de dirhams"
"Date d'échéance";Transaction;"Taux moyen pondéré";"Date de la valeur"
11/09/2023;-;"2,970 %";12/07/2023
16/10/2023;-;"2,970 %";12/07/2023
15/01/2024;-;"3,080 %";17/07/2023
16/09/2024;-;"3,380 %";12/07/2023
17/04/2028;-;"3,790 %";17/07/2023
17/06/2030;-;"3,920 %";12/07/2023
14/06/2032;-;"4,110 %";12/07/2023
14/03/2039;-;"4,750 %";17/07/2023
16/04/2040;-;"4,790 %";12/07/2023
20/02/2051;-;"5,350 %";12/07/2023
Total;0,00;;
